,time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
16125,17023,-5e-05,9e-05,0.00017,0.00022,7e-05,1e-05,0.00013,0.0001,0
16126,17024,-5e-05,9e-05,0.00017,0.00022,7e-05,1e-05,0.00013,0.0001,0
16127,17025,-5e-05,9e-05,0.00017,0.00022,7e-05,1e-05,0.00013,0.0001,0
16128,17026,-5e-05,9e-05,0.00017,0.00022,7e-05,1e-05,0.00013,0.0001,0
16129,17027,-5e-05,9e-05,0.00017,0.00022,7e-05,1e-05,0.00013,0.0001,0
16130,17028,-5e-05,9e-05,0.00017,0.00022,7e-05,1e-05,0.00013,0.0001,0
16131,17029,-5e-05,9e-05,0.00017,0.00022,7e-05,1e-05,0.00013,0.0001,0
16132,17030,-5e-05,9e-05,0.00017,0.00022,7e-05,1e-05,0.00013,0.0001,0
16133,17031,-5e-05,9e-05,0.00017,0.00022,7e-05,1e-05,0.00013,0.0001,0
16134,17032,-5e-05,9e-05,0.00017,0.00022,7e-05,1e-05,0.00013,0.0001,0
16135,17033,-5e-05,9e-05,0.00017,0.00022,7e-05,1e-05,0.00013,0.0001,0
16136,17034,-5e-05,9e-05,0.00017,0.00022,7e-05,1e-05,0.00013,0.0001,0
16137,17035,-5e-05,9e-05,0.00017,0.00022,7e-05,1e-05,0.00013,0.0001,0
16138,17037,0.00032,0.00011,-2e-05,0.00023,0.00039,-0.00019,-0.00011,0,0
16139,17040,-0.00011,-0.00031,-0.00035,0.00038,0.00033,0.00013,4e-05,-8e-05,0
16140,17052,-4e-05,-8e-05,0.00031,0.00113,0.00014,0.00013,-7e-05,-2e-05,5
16141,17053,-4e-05,-8e-05,0.00031,0.00113,0.00014,0.00013,-7e-05,-2e-05,5
16142,17054,-4e-05,-8e-05,0.00031,0.00113,0.00014,0.00013,-7e-05,-2e-05,5
16143,17055,-4e-05,-8e-05,0.00031,0.00113,0.00014,0.00013,-7e-05,-2e-05,5
16144,17056,-4e-05,-8e-05,0.00031,0.00113,0.00014,0.00013,-7e-05,-2e-05,5
16145,17057,-4e-05,-8e-05,0.00031,0.00113,0.00014,0.00013,-7e-05,-2e-05,5
16146,17058,-4e-05,-8e-05,0.00031,0.00113,0.00014,0.00013,-7e-05,-2e-05,5
16147,17059,-4e-05,-8e-05,0.00031,0.00113,0.00014,0.00013,-7e-05,-2e-05,5
16148,17060,0.00024,0.00024,0.00023,0.00067,0.00054,-0.00036,5e-05,8e-05,5
16149,17061,0.00024,0.00024,0.00023,0.00067,0.00054,-0.00036,5e-05,8e-05,5
16150,17062,0.00024,0.00024,0.00023,0.00067,0.00054,-0.00036,5e-05,8e-05,5
16151,17063,0.00024,0.00024,0.00023,0.00067,0.00054,-0.00036,5e-05,8e-05,5
16152,17064,0.00024,0.00024,0.00023,0.00067,0.00054,-0.00036,5e-05,8e-05,5
16153,17065,0.00024,0.00024,0.00023,0.00067,0.00054,-0.00036,5e-05,8e-05,5
16154,17066,0.00024,0.00024,0.00023,0.00067,0.00054,-0.00036,5e-05,8e-05,5
16155,17067,0.00024,0.00024,0.00023,0.00067,0.00054,-0.00036,5e-05,8e-05,5
16156,17068,0.00024,0.00024,0.00023,0.00067,0.00054,-0.00036,5e-05,8e-05,5
16157,17069,0.00024,0.00024,0.00023,0.00067,0.00054,-0.00036,5e-05,8e-05,5
16158,17070,0.00024,0.00024,0.00023,0.00067,0.00054,-0.00036,5e-05,8e-05,5
16159,17071,0.00024,0.00024,0.00023,0.00067,0.00054,-0.00036,5e-05,8e-05,5
16160,17072,0.00024,0.00024,0.00023,0.00067,0.00054,-0.00036,5e-05,8e-05,5
16161,17073,0.00024,0.00024,0.00023,0.00067,0.00054,-0.00036,5e-05,8e-05,5
16162,17074,0.00024,0.00024,0.00023,0.00067,0.00054,-0.00036,5e-05,8e-05,5
16163,17075,0.00087,0.00056,0.00029,0.0001,0.00047,0.0001,7e-05,0.00019,5
16164,17076,0.00087,0.00056,0.00029,0.0001,0.00047,0.0001,7e-05,0.00019,5
16165,17077,0.0001,5e-05,0.00019,-0.00019,-0.00089,4e-05,-3e-05,3e-05,5
16166,17078,0.0001,5e-05,0.00019,-0.00019,-0.00089,4e-05,-3e-05,3e-05,5
16167,17079,0.0001,5e-05,0.00019,-0.00019,-0.00089,4e-05,-3e-05,3e-05,5
16168,17080,0.0001,5e-05,0.00019,-0.00019,-0.00089,4e-05,-3e-05,3e-05,5
16169,17081,0.0001,5e-05,0.00019,-0.00019,-0.00089,4e-05,-3e-05,3e-05,5
16170,17082,0.0001,5e-05,0.00019,-0.00019,-0.00089,4e-05,-3e-05,3e-05,5
16171,17083,0.0001,5e-05,0.00019,-0.00019,-0.00089,4e-05,-3e-05,3e-05,5
16172,17084,0.0001,5e-05,0.00019,-0.00019,-0.00089,4e-05,-3e-05,3e-05,5
16173,17085,0.0001,5e-05,0.00019,-0.00019,-0.00089,4e-05,-3e-05,3e-05,5
16174,17087,0.0001,5e-05,0.00019,-0.00019,-0.00089,4e-05,-3e-05,3e-05,5
16175,17089,0.0001,5e-05,0.00019,-0.00019,-0.00089,4e-05,-3e-05,3e-05,5
16176,17091,0.0001,5e-05,0.00019,-0.00019,-0.00089,4e-05,-3e-05,3e-05,5
16177,17092,0.0001,5e-05,0.00019,-0.00019,-0.00089,4e-05,-3e-05,3e-05,5
16178,17093,0.0001,5e-05,0.00019,-0.00019,-0.00089,4e-05,-3e-05,3e-05,5
16179,17094,0.0001,5e-05,0.00019,-0.00019,-0.00089,4e-05,-3e-05,3e-05,5
16180,17095,0.0001,5e-05,0.00019,-0.00019,-0.00089,4e-05,-3e-05,3e-05,5
16181,17096,0.0001,5e-05,0.00019,-0.00019,-0.00089,4e-05,-3e-05,3e-05,5
16182,17097,-0.00024,-1e-05,0.00035,0.0004,0.00019,0.00017,2e-05,-5e-05,5
16183,17098,-0.00021,-0.00027,-0.00021,-0.00038,-0.00074,-0.00021,-9e-05,-7e-05,5
16184,17099,3e-05,0.00024,-5e-05,-0.00088,-0.0005,0.00017,3e-05,0.00013,5
16185,17100,3e-05,0.00024,-5e-05,-0.00088,-0.0005,0.00017,3e-05,0.00013,5
16186,17101,3e-05,0.00024,-5e-05,-0.00088,-0.0005,0.00017,3e-05,0.00013,5
16187,17102,3e-05,0.00024,-5e-05,-0.00088,-0.0005,0.00017,3e-05,0.00013,5
16188,17103,3e-05,0.00024,-5e-05,-0.00088,-0.0005,0.00017,3e-05,0.00013,5
16189,17104,3e-05,0.00024,-5e-05,-0.00088,-0.0005,0.00017,3e-05,0.00013,5
16190,17105,3e-05,0.00024,-5e-05,-0.00088,-0.0005,0.00017,3e-05,0.00013,5
16191,17106,3e-05,0.00024,-5e-05,-0.00088,-0.0005,0.00017,3e-05,0.00013,5
16192,17107,3e-05,0.00024,-5e-05,-0.00088,-0.0005,0.00017,3e-05,0.00013,5
16193,17108,3e-05,0.00024,-5e-05,-0.00088,-0.0005,0.00017,3e-05,0.00013,5
16194,17109,3e-05,0.00024,-5e-05,-0.00088,-0.0005,0.00017,3e-05,0.00013,5
16195,17110,3e-05,0.00024,-5e-05,-0.00088,-0.0005,0.00017,3e-05,0.00013,5
16196,17111,0.00015,0.00016,0.00019,-9e-05,0.00081,-0.00018,6e-05,3e-05,5
16197,17112,-0.00036,-0.0005,-0.00047,-0.00044,3e-05,8e-05,-0.0001,-0.00014,5
16198,17113,-0.00036,-0.0005,-0.00047,-0.00044,3e-05,8e-05,-0.0001,-0.00014,5
16199,17114,-0.00036,-0.0005,-0.00047,-0.00044,3e-05,8e-05,-0.0001,-0.00014,5
16200,17115,-0.00036,-0.0005,-0.00047,-0.00044,3e-05,8e-05,-0.0001,-0.00014,5
16201,17116,-0.00036,-0.0005,-0.00047,-0.00044,3e-05,8e-05,-0.0001,-0.00014,5
16202,17117,-0.00036,-0.0005,-0.00047,-0.00044,3e-05,8e-05,-0.0001,-0.00014,5
16203,17118,-0.00036,-0.0005,-0.00047,-0.00044,3e-05,8e-05,-0.0001,-0.00014,5
16204,17119,-0.00036,-0.0005,-0.00047,-0.00044,3e-05,8e-05,-0.0001,-0.00014,5
16205,17120,0,0.00018,0.00029,0.00085,0.00043,0.00017,0.00017,0.0001,5
16206,17121,0.00034,0.00045,0.00012,0.00023,0.00054,0.00026,-8e-05,1e-05,5
16207,17122,0.00034,0.00045,0.00012,0.00023,0.00054,0.00026,-8e-05,1e-05,5
16208,17123,0.00034,0.00045,0.00012,0.00023,0.00054,0.00026,-8e-05,1e-05,5
16209,17124,0.00034,0.00045,0.00012,0.00023,0.00054,0.00026,-8e-05,1e-05,5
16210,17125,0.00034,0.00045,0.00012,0.00023,0.00054,0.00026,-8e-05,1e-05,5
16211,17126,0.00034,0.00045,0.00012,0.00023,0.00054,0.00026,-8e-05,1e-05,5
16212,17127,0.00034,0.00045,0.00012,0.00023,0.00054,0.00026,-8e-05,1e-05,5
16213,17128,0.00034,0.00045,0.00012,0.00023,0.00054,0.00026,-8e-05,1e-05,5
16214,17129,0.00034,0.00045,0.00012,0.00023,0.00054,0.00026,-8e-05,1e-05,5
16215,17130,0.00034,0.00045,0.00012,0.00023,0.00054,0.00026,-8e-05,1e-05,5
16216,17131,0.00034,0.00045,0.00012,0.00023,0.00054,0.00026,-8e-05,1e-05,5
16217,17132,0.00034,0.00045,0.00012,0.00023,0.00054,0.00026,-8e-05,1e-05,5
16218,17133,0.00034,0.00045,0.00012,0.00023,0.00054,0.00026,-8e-05,1e-05,5
16219,17134,0.00034,0.00045,0.00012,0.00023,0.00054,0.00026,-8e-05,1e-05,5
16220,17135,-0.00044,-0.00036,2e-05,0.00036,0.00012,0.00018,8e-05,-7e-05,5
16221,17136,-0.00015,-0.00023,-2e-05,-0.00086,-0.00061,-0.00038,-0.00026,-0.00014,5
16222,17140,-0.00015,-0.00023,-2e-05,-0.00086,-0.00061,-0.00038,-0.00026,-0.00014,5
16223,17141,-0.00015,-0.00023,-2e-05,-0.00086,-0.00061,-0.00038,-0.00026,-0.00014,5
16224,17142,-0.00015,-0.00023,-2e-05,-0.00086,-0.00061,-0.00038,-0.00026,-0.00014,5
16225,17143,-0.00015,-0.00023,-2e-05,-0.00086,-0.00061,-0.00038,-0.00026,-0.00014,5
16226,17144,-0.00015,-0.00023,-2e-05,-0.00086,-0.00061,-0.00038,-0.00026,-0.00014,5
16227,17145,-0.00015,-0.00023,-2e-05,-0.00086,-0.00061,-0.00038,-0.00026,-0.00014,5
16228,17146,-0.00015,-0.00023,-2e-05,-0.00086,-0.00061,-0.00038,-0.00026,-0.00014,5
16229,17147,-0.00015,-0.00023,-2e-05,-0.00086,-0.00061,-0.00038,-0.00026,-0.00014,5
16230,17148,-0.00015,-0.00023,-2e-05,-0.00086,-0.00061,-0.00038,-0.00026,-0.00014,5
16231,17149,-0.00015,-0.00023,-2e-05,-0.00086,-0.00061,-0.00038,-0.00026,-0.00014,5
16232,17150,-0.00015,-0.00023,-2e-05,-0.00086,-0.00061,-0.00038,-0.00026,-0.00014,5
16233,17151,-0.00015,-0.00023,-2e-05,-0.00086,-0.00061,-0.00038,-0.00026,-0.00014,5
16234,17152,-0.00015,-0.00023,-2e-05,-0.00086,-0.00061,-0.00038,-0.00026,-0.00014,5
16235,17153,-0.00015,-0.00023,-2e-05,-0.00086,-0.00061,-0.00038,-0.00026,-0.00014,5
16236,17154,-0.00015,-0.00023,-2e-05,-0.00086,-0.00061,-0.00038,-0.00026,-0.00014,5
16237,17155,-0.00015,-0.00023,-2e-05,-0.00086,-0.00061,-0.00038,-0.00026,-0.00014,5
16238,17156,-0.00015,-0.00023,-2e-05,-0.00086,-0.00061,-0.00038,-0.00026,-0.00014,5
16239,17157,-0.00015,-0.00023,-2e-05,-0.00086,-0.00061,-0.00038,-0.00026,-0.00014,5
16240,17158,-0.0005,-0.00021,-1e-05,-0.00044,-0.00063,5e-05,5e-05,-3e-05,5
16241,17159,1e-05,0.00011,-0.0001,0.00037,-0.00032,-0.0001,-0.00011,-9e-05,5
16242,17160,1e-05,0.00011,-0.0001,0.00037,-0.00032,-0.0001,-0.00011,-9e-05,5
16243,17161,1e-05,0.00011,-0.0001,0.00037,-0.00032,-0.0001,-0.00011,-9e-05,5
16244,17162,1e-05,0.00011,-0.0001,0.00037,-0.00032,-0.0001,-0.00011,-9e-05,5
16245,17163,1e-05,0.00011,-0.0001,0.00037,-0.00032,-0.0001,-0.00011,-9e-05,5
16246,17164,1e-05,0.00011,-0.0001,0.00037,-0.00032,-0.0001,-0.00011,-9e-05,5
16247,17165,1e-05,0.00011,-0.0001,0.00037,-0.00032,-0.0001,-0.00011,-9e-05,5
16248,17166,1e-05,0.00011,-0.0001,0.00037,-0.00032,-0.0001,-0.00011,-9e-05,5
16249,17167,1e-05,0.00011,-0.0001,0.00037,-0.00032,-0.0001,-0.00011,-9e-05,5
16250,17168,1e-05,0.00011,-0.0001,0.00037,-0.00032,-0.0001,-0.00011,-9e-05,5
16251,17169,1e-05,0.00011,-0.0001,0.00037,-0.00032,-0.0001,-0.00011,-9e-05,5
16252,17170,1e-05,0.00011,-0.0001,0.00037,-0.00032,-0.0001,-0.00011,-9e-05,5
16253,17171,-6e-05,-5e-05,-0.00022,-0.00111,-0.0011,-0.0005,-0.00015,-9e-05,5
16254,17172,-0.00035,2e-05,-0.00018,0.00015,0.00021,-4e-05,-0.00012,-2e-05,5
16255,17173,-0.00035,2e-05,-0.00018,0.00015,0.00021,-4e-05,-0.00012,-2e-05,5
16256,17174,-0.00035,2e-05,-0.00018,0.00015,0.00021,-4e-05,-0.00012,-2e-05,5
16257,17175,-0.00035,2e-05,-0.00018,0.00015,0.00021,-4e-05,-0.00012,-2e-05,5
16258,17176,-0.00035,2e-05,-0.00018,0.00015,0.00021,-4e-05,-0.00012,-2e-05,5
16259,17177,-0.00035,2e-05,-0.00018,0.00015,0.00021,-4e-05,-0.00012,-2e-05,5
16260,17178,-0.00035,2e-05,-0.00018,0.00015,0.00021,-4e-05,-0.00012,-2e-05,5
16261,17179,-0.00035,2e-05,-0.00018,0.00015,0.00021,-4e-05,-0.00012,-2e-05,5
16262,17180,-3e-05,-7e-05,-0.00019,0.00031,8e-05,-0.00021,0.00011,4e-05,5
16263,17181,-3e-05,-7e-05,-0.00019,0.00031,8e-05,-0.00021,0.00011,4e-05,5
16264,17182,-3e-05,-7e-05,-0.00019,0.00031,8e-05,-0.00021,0.00011,4e-05,5
16265,17183,-3e-05,-7e-05,-0.00019,0.00031,8e-05,-0.00021,0.00011,4e-05,5
16266,17184,-3e-05,-7e-05,-0.00019,0.00031,8e-05,-0.00021,0.00011,4e-05,5
16267,17185,-3e-05,-7e-05,-0.00019,0.00031,8e-05,-0.00021,0.00011,4e-05,5
16268,17186,-3e-05,-7e-05,-0.00019,0.00031,8e-05,-0.00021,0.00011,4e-05,5
16269,17189,-3e-05,-7e-05,-0.00019,0.00031,8e-05,-0.00021,0.00011,4e-05,5
16270,17190,-3e-05,-7e-05,-0.00019,0.00031,8e-05,-0.00021,0.00011,4e-05,5
16271,17191,-3e-05,-7e-05,-0.00019,0.00031,8e-05,-0.00021,0.00011,4e-05,5
16272,17192,-3e-05,-7e-05,-0.00019,0.00031,8e-05,-0.00021,0.00011,4e-05,5
16273,17193,-3e-05,-7e-05,-0.00019,0.00031,8e-05,-0.00021,0.00011,4e-05,5
16274,17194,-3e-05,-7e-05,-0.00019,0.00031,8e-05,-0.00021,0.00011,4e-05,5
16275,17195,0.00027,0.00021,0.00025,0.0008,0.00013,0.00023,-0.00016,-2e-05,5
16276,17196,0.00027,0.00021,0.00025,0.0008,0.00013,0.00023,-0.00016,-2e-05,5
16277,17197,-0.00026,5e-05,2e-05,-0.00043,0.00059,-4e-05,9e-05,1e-05,5
16278,17198,-0.00026,5e-05,2e-05,-0.00043,0.00059,-4e-05,9e-05,1e-05,5
16279,17199,-0.00026,5e-05,2e-05,-0.00043,0.00059,-4e-05,9e-05,1e-05,5
16280,17200,-0.00026,5e-05,2e-05,-0.00043,0.00059,-4e-05,9e-05,1e-05,5
16281,17201,-0.00026,5e-05,2e-05,-0.00043,0.00059,-4e-05,9e-05,1e-05,5
16282,17202,-0.00026,5e-05,2e-05,-0.00043,0.00059,-4e-05,9e-05,1e-05,5
16283,17203,-0.00026,5e-05,2e-05,-0.00043,0.00059,-4e-05,9e-05,1e-05,5
16284,17204,-0.00026,5e-05,2e-05,-0.00043,0.00059,-4e-05,9e-05,1e-05,5
16285,17205,-0.00026,5e-05,2e-05,-0.00043,0.00059,-4e-05,9e-05,1e-05,5
16286,17206,-0.00026,5e-05,2e-05,-0.00043,0.00059,-4e-05,9e-05,1e-05,5
16287,17207,-0.00026,5e-05,2e-05,-0.00043,0.00059,-4e-05,9e-05,1e-05,5
16288,17208,-0.00026,5e-05,2e-05,-0.00043,0.00059,-4e-05,9e-05,1e-05,5
16289,17209,-0.00026,5e-05,2e-05,-0.00043,0.00059,-4e-05,9e-05,1e-05,5
16290,17210,-0.00026,5e-05,2e-05,-0.00043,0.00059,-4e-05,9e-05,1e-05,5
16291,17211,-0.00026,5e-05,2e-05,-0.00043,0.00059,-4e-05,9e-05,1e-05,5
16292,17212,-0.00026,5e-05,2e-05,-0.00043,0.00059,-4e-05,9e-05,1e-05,5
16293,17213,-0.00026,5e-05,2e-05,-0.00043,0.00059,-4e-05,9e-05,1e-05,5
16294,17214,-0.00026,5e-05,2e-05,-0.00043,0.00059,-4e-05,9e-05,1e-05,5
16295,17215,-0.00026,5e-05,2e-05,-0.00043,0.00059,-4e-05,9e-05,1e-05,5
16296,17216,-0.00026,5e-05,2e-05,-0.00043,0.00059,-4e-05,9e-05,1e-05,5
16297,17217,-0.00026,5e-05,2e-05,-0.00043,0.00059,-4e-05,9e-05,1e-05,5
16298,17218,9e-05,-0.00012,-1e-05,0.00031,0.00015,-0.00012,-7e-05,-5e-05,5
16299,17219,0.00016,5e-05,-0.0001,-0.00063,-0.00063,3e-05,-0.00012,-0.00012,5
16300,17220,0.00016,5e-05,-0.0001,-0.00063,-0.00063,3e-05,-0.00012,-0.00012,5
16301,17221,0.00016,5e-05,-0.0001,-0.00063,-0.00063,3e-05,-0.00012,-0.00012,5
16302,17222,0.00016,5e-05,-0.0001,-0.00063,-0.00063,3e-05,-0.00012,-0.00012,5
16303,17223,0.00016,5e-05,-0.0001,-0.00063,-0.00063,3e-05,-0.00012,-0.00012,5
16304,17225,0.00016,5e-05,-0.0001,-0.00063,-0.00063,3e-05,-0.00012,-0.00012,5
16305,17226,0.00016,5e-05,-0.0001,-0.00063,-0.00063,3e-05,-0.00012,-0.00012,5
16306,17227,0.00016,5e-05,-0.0001,-0.00063,-0.00063,3e-05,-0.00012,-0.00012,5
16307,17228,0.00016,5e-05,-0.0001,-0.00063,-0.00063,3e-05,-0.00012,-0.00012,5
16308,17229,0.00016,5e-05,-0.0001,-0.00063,-0.00063,3e-05,-0.00012,-0.00012,5
16309,17230,0.00016,5e-05,-0.0001,-0.00063,-0.00063,3e-05,-0.00012,-0.00012,5
16310,17231,0.00016,5e-05,-0.0001,-0.00063,-0.00063,3e-05,-0.00012,-0.00012,5
16311,17232,0.00028,0.00035,0.00032,0.00076,0.00105,0.00018,0.00021,0.00012,5
16312,17233,0.00028,0.00035,0.00032,0.00076,0.00105,0.00018,0.00021,0.00012,5
16313,17234,0.00028,0.00035,0.00032,0.00076,0.00105,0.00018,0.00021,0.00012,5
16314,17235,0.00028,0.00035,0.00032,0.00076,0.00105,0.00018,0.00021,0.00012,5
16315,17236,0.00028,0.00035,0.00032,0.00076,0.00105,0.00018,0.00021,0.00012,5
16316,17240,-5e-05,-0.00013,-0.00014,-8e-05,-0.00051,-0.00033,-0.00013,-5e-05,5
16317,17241,-5e-05,-0.00013,-0.00014,-8e-05,-0.00051,-0.00033,-0.00013,-5e-05,5
16318,17242,-5e-05,-0.00013,-0.00014,-8e-05,-0.00051,-0.00033,-0.00013,-5e-05,5
16319,17243,-5e-05,-0.00013,-0.00014,-8e-05,-0.00051,-0.00033,-0.00013,-5e-05,5
16320,17244,-5e-05,-0.00013,-0.00014,-8e-05,-0.00051,-0.00033,-0.00013,-5e-05,5
16321,17245,-5e-05,-0.00013,-0.00014,-8e-05,-0.00051,-0.00033,-0.00013,-5e-05,5
16322,17246,-5e-05,-0.00013,-0.00014,-8e-05,-0.00051,-0.00033,-0.00013,-5e-05,5
16323,17247,-5e-05,-0.00013,-0.00014,-8e-05,-0.00051,-0.00033,-0.00013,-5e-05,5
16324,17248,-5e-05,-0.00013,-0.00014,-8e-05,-0.00051,-0.00033,-0.00013,-5e-05,5
16325,17249,-5e-05,-0.00013,-0.00014,-8e-05,-0.00051,-0.00033,-0.00013,-5e-05,5
16326,17250,-5e-05,-0.00013,-0.00014,-8e-05,-0.00051,-0.00033,-0.00013,-5e-05,5
16327,17251,-5e-05,-0.00013,-0.00014,-8e-05,-0.00051,-0.00033,-0.00013,-5e-05,5
16328,17252,-5e-05,-0.00013,-0.00014,-8e-05,-0.00051,-0.00033,-0.00013,-5e-05,5
16329,17253,-5e-05,-0.00013,-0.00014,-8e-05,-0.00051,-0.00033,-0.00013,-5e-05,5
16330,17254,-5e-05,-0.00013,-0.00014,-8e-05,-0.00051,-0.00033,-0.00013,-5e-05,5
16331,17255,-5e-05,-8e-05,-0.00011,0.0002,-0.00032,-0.00036,-0.00019,-0.00014,5
16332,17256,9e-05,0.00032,0.00015,-0.00046,4e-05,0.0002,3e-05,-1e-05,5
16333,17257,-0.00014,-0.00013,-8e-05,-0.00067,-0.00079,0.0001,1e-05,3e-05,5
16334,17258,-0.00014,-0.00013,-8e-05,-0.00067,-0.00079,0.0001,1e-05,3e-05,5
16335,17259,-0.00014,-0.00013,-8e-05,-0.00067,-0.00079,0.0001,1e-05,3e-05,5
16336,17260,-0.00014,-0.00013,-8e-05,-0.00067,-0.00079,0.0001,1e-05,3e-05,5
16337,17261,-0.00014,-0.00013,-8e-05,-0.00067,-0.00079,0.0001,1e-05,3e-05,5
16338,17262,-0.00014,-0.00013,-8e-05,-0.00067,-0.00079,0.0001,1e-05,3e-05,5
16339,17263,-0.00014,-0.00013,-8e-05,-0.00067,-0.00079,0.0001,1e-05,3e-05,5
16340,17264,-0.00014,-0.00013,-8e-05,-0.00067,-0.00079,0.0001,1e-05,3e-05,5
16341,17265,-0.00014,-0.00013,-8e-05,-0.00067,-0.00079,0.0001,1e-05,3e-05,5
16342,17266,-0.00014,-0.00013,-8e-05,-0.00067,-0.00079,0.0001,1e-05,3e-05,5
16343,17267,-0.00014,-0.00013,-8e-05,-0.00067,-0.00079,0.0001,1e-05,3e-05,5
16344,17268,-0.00014,-0.00013,-8e-05,-0.00067,-0.00079,0.0001,1e-05,3e-05,5
16345,17269,-0.00014,-0.00013,-8e-05,-0.00067,-0.00079,0.0001,1e-05,3e-05,5
16346,17270,-0.00014,-0.00013,-8e-05,-0.00067,-0.00079,0.0001,1e-05,3e-05,5
16347,17271,-0.00014,-0.00013,-8e-05,-0.00067,-0.00079,0.0001,1e-05,3e-05,5
16348,17272,-0.00014,-0.00013,-8e-05,-0.00067,-0.00079,0.0001,1e-05,3e-05,5
16349,17273,-0.00014,-0.00013,-8e-05,-0.00067,-0.00079,0.0001,1e-05,3e-05,5
16350,17274,-0.00014,-0.00013,-8e-05,-0.00067,-0.00079,0.0001,1e-05,3e-05,5
16351,17275,-0.00014,-0.00013,-8e-05,-0.00067,-0.00079,0.0001,1e-05,3e-05,5
16352,17276,-0.00014,-0.00013,-8e-05,-0.00067,-0.00079,0.0001,1e-05,3e-05,5
16353,17277,0.0001,7e-05,-0.00032,-0.00034,-0.00031,-0.00015,3e-05,4e-05,5
16354,17278,0.0001,7e-05,-0.00032,-0.00034,-0.00031,-0.00015,3e-05,4e-05,5
16355,17279,2e-05,-0.00026,-0.00021,-0.00036,-0.00027,-6e-05,-0.00013,-7e-05,5
16356,17280,2e-05,-0.00026,-0.00021,-0.00036,-0.00027,-6e-05,-0.00013,-7e-05,5
16357,17281,2e-05,-0.00026,-0.00021,-0.00036,-0.00027,-6e-05,-0.00013,-7e-05,5
16358,17282,2e-05,-0.00026,-0.00021,-0.00036,-0.00027,-6e-05,-0.00013,-7e-05,5
16359,17283,2e-05,-0.00026,-0.00021,-0.00036,-0.00027,-6e-05,-0.00013,-7e-05,5
16360,17284,2e-05,-0.00026,-0.00021,-0.00036,-0.00027,-6e-05,-0.00013,-7e-05,5
16361,17285,2e-05,-0.00026,-0.00021,-0.00036,-0.00027,-6e-05,-0.00013,-7e-05,5
16362,17286,2e-05,-0.00026,-0.00021,-0.00036,-0.00027,-6e-05,-0.00013,-7e-05,5
16363,17289,2e-05,-0.00026,-0.00021,-0.00036,-0.00027,-6e-05,-0.00013,-7e-05,5
16364,17290,2e-05,-0.00026,-0.00021,-0.00036,-0.00027,-6e-05,-0.00013,-7e-05,5
16365,17291,2e-05,-0.00026,-0.00021,-0.00036,-0.00027,-6e-05,-0.00013,-7e-05,5
16366,17292,2e-05,-0.00026,-0.00021,-0.00036,-0.00027,-6e-05,-0.00013,-7e-05,5
16367,17293,2e-05,-0.00026,-0.00021,-0.00036,-0.00027,-6e-05,-0.00013,-7e-05,5
16368,17294,2e-05,-0.00026,-0.00021,-0.00036,-0.00027,-6e-05,-0.00013,-7e-05,5
16369,17295,2e-05,-0.00026,-0.00021,-0.00036,-0.00027,-6e-05,-0.00013,-7e-05,5
16370,17296,2e-05,-0.00026,-0.00021,-0.00036,-0.00027,-6e-05,-0.00013,-7e-05,5
16371,17297,2e-05,-0.00026,-0.00021,-0.00036,-0.00027,-6e-05,-0.00013,-7e-05,5
16372,17298,2e-05,-0.00026,-0.00021,-0.00036,-0.00027,-6e-05,-0.00013,-7e-05,5
16373,17299,2e-05,-0.00026,-0.00021,-0.00036,-0.00027,-6e-05,-0.00013,-7e-05,5
16374,17300,0.00044,0.00036,2e-05,-0.00021,0.00033,0.00019,0.00013,0.00023,5
16375,17301,0.00032,0.00043,0.00021,0.00026,-0.00061,0.00012,5e-05,8e-05,5
16376,17302,-0.00018,-0.00033,-0.00039,-0.0007,-0.00052,-0.00037,-9e-05,-8e-05,5
16377,17303,-0.00018,-0.00033,-0.00039,-0.0007,-0.00052,-0.00037,-9e-05,-8e-05,5
16378,17304,-0.00018,-0.00033,-0.00039,-0.0007,-0.00052,-0.00037,-9e-05,-8e-05,5
16379,17305,-0.00018,-0.00033,-0.00039,-0.0007,-0.00052,-0.00037,-9e-05,-8e-05,5
16380,17306,-0.00018,-0.00033,-0.00039,-0.0007,-0.00052,-0.00037,-9e-05,-8e-05,5
16381,17307,-0.00018,-0.00033,-0.00039,-0.0007,-0.00052,-0.00037,-9e-05,-8e-05,5
16382,17308,-0.00018,-0.00033,-0.00039,-0.0007,-0.00052,-0.00037,-9e-05,-8e-05,5
16383,17309,-0.00018,-0.00033,-0.00039,-0.0007,-0.00052,-0.00037,-9e-05,-8e-05,5
16384,17310,-0.00018,-0.00033,-0.00039,-0.0007,-0.00052,-0.00037,-9e-05,-8e-05,5
16385,17311,-0.00018,-0.00033,-0.00039,-0.0007,-0.00052,-0.00037,-9e-05,-8e-05,5
16386,17312,-0.00018,-0.00033,-0.00039,-0.0007,-0.00052,-0.00037,-9e-05,-8e-05,5
16387,17313,-0.00018,-0.00033,-0.00039,-0.0007,-0.00052,-0.00037,-9e-05,-8e-05,5
16388,17314,-0.00018,-0.00033,-0.00039,-0.0007,-0.00052,-0.00037,-9e-05,-8e-05,5
16389,17315,-0.00016,-6e-05,-1e-05,-0.0005,-0.00034,2e-05,8e-05,1e-05,5
16390,17316,0.00014,0.00012,3e-05,-4e-05,1e-05,-4e-05,-5e-05,1e-05,5
